4.021010	4.427000	62	4.136381	4.427000
8.924960	9.333960	62	9.034086	9.333960
77.352500	77.460500	66	77.411664	77.519664
96.664100	96.882200	62	96.768580	96.986680
112.775000	113.003000	61	112.862295	113.090295
119.808000	120.028000	61	119.872508	120.092508
173.420000	173.644000	62	173.535166	173.644000
179.467000	179.890000	50	179.561760	179.890000
207.870000	208.303000	57	207.991982	208.424982
208.966000	209.168000	81	209.025016	209.227016
214.649000	214.866000	81	214.717460	214.934460
214.650000	214.870000	61	214.717460	214.937460
222.901000	223.128000	66	222.988807	223.215807
224.206000	224.444000	73	0.022538	0.260538
225.300000	225.523000	67	225.380245	225.603245
230.037000	230.153000	62	230.171900	230.252000
