102.194000	102.578000	55
102.956000	103.524000	56
165.274000	165.463000	56
166.031000	166.167000	56
170.279000	170.472000	48
172.869000	173.054000	56
174.609000	174.791000	51
175.343000	175.484000	51
177.409000	177.541000	53
177.412000	177.546000	49
182.455000	182.641000	55
184.357000	184.487000	51
186.425000	186.565000	48
201.213000	201.398000	55
203.612000	203.756000	55
203.613000	203.760000	67
212.282000	212.464000	55
212.467000	212.646000	55
216.132000	216.272000	55
216.871000	217.003000	55
217.973000	218.106000	55
219.443000	219.579000	55
219.993000	220.139000	55
231.871000	232.005000	55
236.841000	236.977000	55
237.947000	238.094000	55
252.626000	252.812000	48
276.151000	276.296000	51
341.143000	341.336000	50
341.144000	341.336000	55
341.700000	341.840000	50
341.703000	341.840000	55
342.439000	342.572000	50
344.104000	344.238000	48
344.468000	344.609000	52
344.468000	344.609000	57
345.584000	345.774000	50
345.774000	345.964000	50
349.722000	349.912000	50
350.097000	350.289000	55
350.838000	350.972000	55
351.203000	351.343000	55
352.532000	352.668000	52
353.268000	353.411000	48
355.339000	355.472000	55
358.136000	358.343000	50
361.161000	361.300000	67
362.437000	362.574000	55
363.173000	363.313000	67
364.089000	364.230000	55
376.079000	376.262000	55
376.629000	376.807000	55
377.539000	377.679000	55
381.949000	382.089000	55
384.543000	384.683000	55
384.732000	384.875000	55
394.872000	395.025000	55
396.586000	396.723000	55
397.689000	397.829000	55
398.977000	399.110000	55
401.931000	402.078000	55
403.279000	403.425000	55
409.792000	409.932000	55
411.650000	411.854000	55
