OnsetTime	OffsetTime	MidiPitch
0.521985	1.504980	53
0.522991	1.505980	56
0.524989	1.700980	37
0.524989	1.701970	44
0.525982	1.701970	49
1.402980	1.801980	54
1.403980	1.805970	58
1.703970	2.333970	56
1.704970	2.327970	53
1.704970	2.334960	44
1.705980	2.334960	37
1.708970	2.334960	49
2.338970	4.031970	37
2.338970	4.031970	49
2.338970	4.031970	53
2.340970	4.031970	44
2.478970	3.472950	56
2.625980	3.471960	61
2.761970	3.471960	65
2.908980	4.031970	68
3.045970	4.031970	73
3.184960	4.031970	77
3.325970	4.031970	80
3.469950	4.066960	85
3.471960	4.067960	61
3.471960	4.069960	65
3.472950	4.073960	56
4.126960	5.095960	68
4.127960	5.095960	65
4.129960	5.291950	56
4.129960	5.294950	49
4.130950	5.295960	61
4.997950	5.396940	66
4.998960	5.397950	70
5.295960	5.928960	65
5.298950	5.929950	68
5.299950	5.929950	49
5.299950	5.930960	61
5.301950	5.931950	56
5.932960	7.667930	56
5.932960	7.667930	65
5.933950	7.667930	49
5.935950	7.667930	61
6.072940	7.066930	68
6.219950	7.063940	73
6.356950	7.066930	77
6.503960	7.667930	80
6.643940	7.667930	85
6.779940	7.667930	89
6.919940	7.667930	92
7.063940	7.720940	73
7.063940	7.720940	97
7.066930	7.721940	68
7.066930	7.724940	77
7.724940	8.885940	54
7.725930	8.886930	63
7.725930	8.889930	48
7.727930	8.886930	44
8.885940	9.506920	54
8.886930	9.508920	44
8.886930	10.517900	63
8.889930	10.667900	48
9.342930	9.506920	60
9.344930	9.509930	51
9.506920	10.667900	60
9.506920	11.095900	54
9.508920	10.668900	44
9.509930	11.276900	51
9.673920	11.276900	80
9.810920	11.276900	78
9.957910	11.276900	75
10.094900	11.276900	72
10.241900	11.276900	68
10.380900	11.276900	66
10.517900	11.276900	63
10.667900	11.276900	48
10.667900	11.276900	60
10.668900	11.273900	44
10.804900	11.276900	56
10.947900	11.276900	55
11.095900	11.276900	54
11.270900	12.440900	61
11.273900	12.439900	53
11.273900	12.442900	44
11.274900	12.441900	37
11.276900	12.442900	49
12.439900	13.058900	53
12.440900	13.783900	61
12.441900	13.064900	37
12.442900	13.062900	44
12.442900	13.062900	49
13.058900	14.066900	53
13.062900	13.926900	56
13.062900	14.214900	49
13.062900	14.350900	44
13.064900	14.658900	37
13.219900	14.854900	77
13.359900	14.854900	73
13.502900	14.854900	68
13.643900	14.854900	65
13.783900	14.854900	61
13.926900	14.851900	56
14.066900	14.854900	53
14.214900	14.854900	49
14.350900	14.854900	44
14.500900	14.853900	41
14.658900	14.854900	37
14.851900	15.946900	50
14.851900	15.946900	56
14.852900	15.672900	58
14.853900	15.947900	34
14.853900	15.949900	41
14.854900	15.949900	46
15.673900	15.949900	59
15.953900	16.519900	56
15.953900	16.519900	58
15.956900	16.523900	34
15.956900	16.523900	50
15.956900	16.524900	46
15.957900	16.524900	41
16.526900	16.655900	51
16.526900	16.792900	54
16.530900	17.751800	39
16.530900	17.751800	46
16.655900	17.751800	51
16.792900	17.615800	54
16.929900	17.618900	58
17.069900	17.615800	63
17.198900	17.475900	66
17.339900	17.751800	70
17.475900	17.751800	66
17.614900	18.255900	75
17.615800	18.256900	63
17.615800	18.258900	54
17.618900	18.259800	58
18.259800	19.323900	62
18.262900	19.326800	68
18.263800	19.067800	70
18.263800	19.327800	46
18.263800	19.327800	53
18.265900	19.330800	58
19.071800	19.330800	71
19.331800	19.893800	68
19.331800	19.894800	62
19.333800	19.894800	70
19.333800	19.896800	53
19.334800	19.897800	46
19.334800	19.897800	58
19.898900	20.027800	63
19.901800	20.160800	66
19.901800	20.972800	58
19.901800	21.276800	51
20.027800	20.972800	63
20.160800	21.276800	66
20.293800	21.276800	70
20.429800	21.276800	75
20.562800	20.828800	78
20.696800	21.276800	82
20.828800	21.276800	78
20.971800	21.377800	87
20.972800	21.541800	58
20.972800	21.542800	54
20.972800	21.542800	63
21.381800	21.545800	85
21.546800	21.675800	84
21.546800	22.606800	32
21.548800	22.607800	44
21.676800	21.814800	92
21.815800	21.941800	90
21.944800	22.074800	87
22.074800	22.206800	84
22.210800	22.336800	80
22.336800	22.470800	78
22.472800	22.607800	75
22.607800	22.731800	72
22.609800	23.114800	60
22.609800	23.127800	56
22.610800	22.865800	66
22.732800	22.866800	68
22.866800	23.128800	66
22.991800	23.128800	63
23.129800	23.267800	60
23.130800	24.240800	44
23.131800	24.240800	32
23.268800	23.404800	56
23.404800	23.537800	55
23.540800	23.677800	56
23.681800	23.816800	58
23.817800	23.950800	56
23.950800	24.093800	55
24.096800	24.682800	56
24.241800	24.684800	65
24.244800	24.832800	44
24.245800	24.833800	48
24.685800	24.835800	54
24.685800	24.836800	63
24.836800	25.245800	61
24.839800	24.976800	53
24.840800	27.107700	37
24.840800	27.107700	49
24.842800	27.107700	44
24.976800	27.107700	53
25.112800	25.918800	56
25.245800	25.918800	61
25.378800	25.920800	65
25.508800	27.107700	68
25.641800	27.107700	73
25.774800	27.107700	77
25.917800	27.107700	80
25.918800	26.512700	56
25.918800	26.513700	61
25.920800	26.509800	65
26.047800	27.107700	85
26.186700	27.107700	89
26.337800	27.107700	92
26.508700	27.177800	97
26.509800	27.180700	65
26.512700	27.180700	56
26.513700	27.181800	61
27.803700	28.269800	61
28.273700	28.426800	65
28.427700	29.425700	65
28.427700	29.767700	39
28.430800	28.713800	51
28.713800	29.284800	51
28.994800	29.569700	61
28.997700	29.568700	55
29.284800	29.767700	51
29.284800	29.767700	63
29.425700	29.767700	65
29.568700	29.767700	67
29.568700	29.855700	55
29.569700	29.855700	61
29.708700	29.856700	68
29.858700	30.005700	70
29.858700	30.149800	51
30.006700	30.152700	72
30.153700	31.915700	39
30.153700	31.915700	73
30.156700	30.436700	51
30.436700	31.014800	51
30.720800	31.297700	61
30.720800	31.300700	55
30.866700	30.958700	75
30.912700	31.297700	77
30.958700	31.150700	75
31.013700	31.915700	74
31.014800	31.594700	51
31.150700	31.915700	75
31.297700	31.915700	61
31.297700	31.915700	77
31.300700	31.915700	55
31.443700	31.915700	79
31.593700	31.915700	80
31.594700	31.915700	51
31.741800	31.915700	82
31.912700	34.653700	84
31.913700	33.708700	32
31.913700	33.708700	44
32.231700	32.812700	51
32.518700	33.104700	60
32.522700	33.104700	56
32.812700	33.257700	82
32.812700	33.411700	51
32.956700	33.411700	80
33.103700	34.653700	79
33.104700	34.296700	60
33.104700	34.297700	56
33.257700	34.653700	82
33.411700	33.999700	51
33.411700	34.653700	80
33.558700	34.653700	77
33.704700	34.887700	75
33.708700	34.653700	32
33.708700	34.653700	44
33.999700	34.593700	51
34.296700	34.653700	60
34.297700	34.653700	56
34.593700	34.888700	51
34.891700	35.329700	72
34.892700	35.178700	56
34.892700	35.179700	60
34.892700	35.329700	75
35.179700	35.485700	51
35.330700	35.486700	73
35.332700	35.486700	77
35.490700	35.780700	51
35.490700	36.365700	73
35.490700	36.366700	77
35.491700	37.233700	39
35.780700	36.366700	51
35.780700	36.652700	67
36.067700	36.652700	55
36.068700	36.653700	61
36.365700	36.928700	73
36.366700	36.928700	77
36.366700	36.929700	51
36.652700	37.520700	67
36.652700	37.817700	55
36.653700	37.818700	61
36.928700	37.229700	73
36.928700	37.232700	77
36.929700	37.232700	51
37.229700	37.818700	73
37.232700	37.523700	51
37.232700	37.818700	77
37.233700	37.818700	39
37.520700	37.818700	67
37.523700	37.818700	51
37.817700	38.104700	55
37.818700	38.105700	61
38.105700	38.401700	65
38.108700	38.402700	51
38.108700	38.402700	73
38.403700	38.688700	63
38.405700	38.692700	72
38.406700	38.692700	55
38.692700	38.993700	61
38.695700	38.993700	70
38.696700	38.994700	51
38.994700	39.578700	60
38.997700	40.725600	44
38.997700	40.726600	32
39.144700	41.754600	72
39.291700	39.872700	51
39.578700	40.156600	60
39.581700	40.156600	56
39.872700	40.292600	70
39.872700	40.436600	51
40.015600	40.435600	68
40.155600	41.754600	67
40.156600	41.303600	56
40.156600	41.304600	60
40.292600	41.754600	70
40.435600	41.754600	68
40.436600	41.013600	51
40.575600	41.754600	65
40.723600	41.881600	63
40.725600	41.754600	44
40.726600	41.754600	32
41.013600	41.595600	51
41.303600	41.754600	56
41.304600	41.754600	60
41.595600	41.884600	51
41.884600	42.335600	63
41.885600	42.185600	56
41.888600	42.185600	60
42.186600	42.497600	51
42.336600	42.500600	65
42.500600	43.498600	65
42.501600	42.791600	51
42.501600	43.837600	39
42.791600	43.356600	51
43.068600	43.645600	55
43.068600	43.645600	61
43.355600	43.837600	63
43.356600	43.837600	51
43.498600	43.837600	65
43.645600	43.837600	67
43.645600	43.931600	61
43.645600	43.932600	55
43.788600	43.932600	68
43.936600	44.075600	70
43.936600	44.228600	51
44.075600	44.229600	72
44.229600	45.987600	73
44.230600	45.987600	39
44.232600	44.514600	51
44.514600	45.087600	51
44.796600	45.370600	55
44.797600	45.370600	61
44.937600	45.028600	75
44.982600	45.367600	77
45.028600	45.220600	75
45.083600	45.987600	74
45.087600	45.672600	51
45.220600	45.987600	75
45.367600	45.987600	77
45.370600	45.987600	55
45.370600	45.987600	61
45.517600	45.987600	79
45.671600	45.987600	80
45.672600	45.987600	51
45.818600	45.987600	82
45.983600	47.795600	44
45.983600	48.755600	84
45.986600	47.796600	32
46.302600	46.886600	51
46.591600	47.173600	60
46.592600	47.173600	56
46.883600	47.330600	82
46.886600	47.488600	51
47.026600	47.487600	80
47.173600	48.398600	56
47.173600	48.399600	60
47.173600	48.755600	79
47.330600	48.755600	82
47.487600	48.755600	80
47.488600	48.100600	51
47.638600	48.755600	77
47.792600	48.989600	75
47.795600	48.755600	44
47.796600	48.755600	32
48.100600	48.693600	51
48.398600	48.755600	56
48.399600	48.755600	60
48.693600	48.989600	51
48.990600	49.427600	72
48.993600	49.283600	56
48.993600	49.284600	60
48.993600	49.430600	75
49.287600	49.591600	51
49.431500	49.591600	73
49.434600	49.595600	77
49.595600	50.466500	73
49.596500	49.882500	51
49.596500	50.463500	77
49.598500	51.341500	39
49.881500	50.749500	67
49.882500	50.467500	51
50.173500	50.750600	55
50.175500	50.750600	61
50.463500	51.036500	77
50.466500	51.033600	73
50.467500	51.037500	51
50.749500	51.621500	67
50.750600	51.916500	61
50.750600	51.919500	55
51.033600	51.338500	73
51.036500	51.338500	77
51.037500	51.339500	51
51.338500	51.919500	73
51.338500	51.919500	77
51.339500	51.625500	51
51.341500	51.919500	39
51.621500	51.919500	67
51.625500	51.919500	51
51.916500	52.202500	61
51.919500	52.206500	55
52.206500	52.352500	65
52.209500	52.353500	73
52.209500	52.500500	51
52.500500	52.642500	63
52.501500	52.643500	72
52.503500	52.790500	55
52.790500	52.944500	70
52.791500	52.948500	61
52.793500	53.098500	51
53.098500	53.696500	60
53.099500	53.847500	68
53.101500	53.249500	44
53.101500	53.249500	56
53.406500	53.697500	51
53.697500	53.990600	56
53.700500	53.991500	60
53.847500	53.995500	63
53.995500	54.138500	68
53.998500	54.288500	51
54.139500	54.289500	72
54.289500	54.431500	75
54.291500	54.579500	60
54.292500	54.579500	56
54.435500	54.580500	80
54.582500	54.729500	84
54.582500	54.873500	51
54.730600	54.873500	87
54.869500	55.019500	92
54.876500	55.464500	60
54.877500	55.468500	56
55.026500	55.135500	80
55.163500	55.313500	80
55.321500	55.433500	92
55.468500	55.612500	92
55.611500	55.719500	80
55.758500	55.902500	80
55.913500	56.024500	92
56.056500	56.203500	92
56.203500	56.314500	80
56.342500	56.486500	80
56.493500	57.553500	61
56.500500	56.608500	92
56.570500	57.558500	65
56.640500	57.558500	68
56.643500	56.791500	92
56.784500	56.893500	80
56.923500	57.067500	80
57.067500	57.172500	92
57.214500	57.358500	92
57.362500	57.470500	80
57.498500	57.644500	80
57.505500	57.844500	70
57.644500	57.753500	92
57.792500	58.257500	65
57.795500	58.258500	61
57.795500	58.258500	68
57.799500	57.956500	92
57.952500	58.068500	80
58.096500	58.250500	80
58.253500	58.380500	92
58.261500	60.011500	56
58.338500	60.014500	61
58.422500	58.565500	92
58.429500	60.014500	65
58.572500	58.681500	80
58.716500	58.862500	80
58.863500	58.971500	92
59.006500	59.150500	92
59.154500	59.258500	80
59.286500	59.430500	80
59.437500	59.548500	92
59.580500	59.727500	92
59.727500	59.836500	80
59.863500	60.011500	80
60.015500	61.092500	61
60.018500	60.140500	92
60.095500	61.093500	65
60.171500	61.093500	68
60.178500	60.326500	92
60.326500	60.435500	80
60.469500	60.609500	80
60.609500	60.714500	92
60.760500	60.907500	92
60.906500	61.008500	80
61.047500	61.330500	70
61.050500	61.193500	80
61.197500	61.299500	92
61.330500	61.789500	65
61.331500	61.789500	68
61.331500	61.792500	61
61.334500	61.484500	92
61.480500	61.596500	80
61.638500	61.793500	80
61.788500	61.908500	92
61.793500	63.700400	56
61.876500	63.700400	61
61.957500	63.701400	65
61.960500	62.107500	92
62.100500	62.205500	80
62.251500	62.391500	80
62.398500	62.506500	92
62.541500	62.688500	92
62.688500	62.789500	80
62.828500	62.972400	80
62.965400	63.077400	92
63.104500	63.252500	92
63.252500	63.361400	80
63.405400	63.553400	80
63.472400	64.603400	66
63.542400	63.658400	92
63.546400	64.680400	68
63.623400	64.763400	72
63.697400	63.836400	82
63.703400	64.855500	75
63.773400	63.910400	80
63.836400	63.976400	82
63.910400	64.042400	80
63.976400	64.109400	82
64.042400	64.186400	80
64.109400	64.249400	82
64.186400	64.313400	80
64.249400	64.375400	82
64.313400	64.455400	80
64.375400	64.526400	82
64.455400	64.604400	80
64.526400	64.679400	82
64.603400	65.323500	66
64.604400	64.760400	80
64.679400	64.848500	82
64.680400	65.407500	68
64.760400	64.932500	80
64.763400	65.495500	72
64.848500	65.001500	82
64.855500	67.123500	75
64.932500	65.085500	80
65.001500	65.170500	82
65.085500	65.247500	80
65.170500	65.317500	82
65.247500	65.404500	80
65.248500	67.123500	63
65.317500	65.492500	82
