OnsetTime	OffsetTime	MidiPitch
0.022538	0.260538	73
0.519987	0.943991	69
0.520993	0.944983	66
0.520993	0.944983	74
0.523983	0.947987	45
0.524989	0.947987	38
0.524989	0.948980	50
1.367980	1.475980	79
1.367980	1.773990	66
1.368990	1.773990	62
1.465980	1.584990	78
1.570970	1.682980	76
1.668990	1.784980	78
1.773990	1.881970	81
1.777980	2.196990	64
1.777980	2.197980	67
1.870990	1.990990	79
1.976980	2.099980	78
2.087980	2.201970	79
2.197980	2.599990	81
2.200980	2.599990	69
2.201970	2.600980	66
3.012980	3.057980	81
3.208980	3.257990	83
3.410990	3.463990	85
3.615000	3.668000	86
3.825010	4.633990	81
3.826010	4.636990	54
4.136381	4.427000	62
4.225000	4.636990	78
4.227000	4.636990	50
4.427000	4.636990	62
4.633990	4.726990	81
4.634990	4.825990	52
4.731980	4.828990	79
4.829990	4.930990	78
4.832980	5.031990	62
4.930990	5.032980	79
5.032980	5.083970	81
5.033990	5.084980	57
5.231970	5.284990	79
5.234980	5.284990	61
5.448980	5.654970	77
5.449980	5.854970	50
5.451980	5.855980	62
5.658970	5.857980	78
6.271970	6.382960	79
6.274970	6.679970	62
6.274970	6.680960	66
6.368980	6.487960	78
6.473970	6.586960	76
6.575960	6.686950	78
6.680960	6.788970	81
6.683960	7.103960	64
6.684950	7.103960	67
6.774960	6.886970	79
6.883970	7.001960	78
6.991960	7.108960	79
7.104960	7.502950	81
7.107950	7.502950	66
7.107950	7.503950	69
7.916950	7.960950	81
8.111940	8.164960	83
8.314960	8.367960	85
8.518970	8.569970	86
8.727970	9.536950	81
8.728970	9.540950	54
9.034086	9.333960	62
9.131960	9.540950	50
9.131960	9.540950	78
9.333960	9.540950	62
9.536950	9.630950	81
9.540950	9.732950	52
9.634960	9.732950	79
9.733940	9.837950	78
9.735960	9.934950	62
9.837950	9.938950	79
9.939940	10.033900	81
9.939940	10.138900	57
10.036900	10.138900	79
10.139900	10.243900	78
10.142900	10.344900	61
10.243900	10.348900	76
10.351900	10.453900	74
10.352900	10.453900	62
10.551900	10.652900	66
10.750900	10.852900	69
10.754900	10.852900	62
10.957900	11.055900	66
11.153900	11.236900	78
11.157900	11.264900	62
11.229900	11.303900	79
11.296900	11.366900	78
11.363900	11.437900	79
11.363900	11.468900	66
11.433900	11.503900	78
11.496900	11.572900	79
11.565900	11.636900	78
11.566900	11.664900	62
11.629900	11.699900	79
11.695900	11.769900	78
11.766900	11.864900	66
11.766900	11.873900	76
11.864900	11.972900	74
11.961900	12.066900	73
11.962900	12.066900	64
