OnsetTime	OffsetTime	MidiPitch
0.516996	0.600990	76
0.517989	0.604999	79
0.845983	0.929990	76
0.845983	0.929990	79
1.175000	1.415990	72
1.178000	1.416990	76
1.182000	1.258990	57
1.182000	1.258990	60
1.489980	1.577980	60
1.489980	1.580990	57
1.826000	1.902990	74
1.826000	1.902990	77
1.828990	1.982970	57
1.832980	1.983980	53
2.140980	2.221980	74
2.140980	2.224990	77
2.458980	2.696980	71
2.462980	2.539970	55
2.462980	2.700970	74
2.463970	2.539970	59
2.780980	2.861990	55
2.780980	2.861990	59
3.103000	3.278000	72
3.106990	3.259990	52
3.106990	3.260990	55
3.263980	3.435980	74
3.417990	3.585970	76
3.575980	3.743980	72
3.725970	3.900980	69
3.726970	4.653970	53
3.883980	4.054980	71
4.040970	4.205990	72
4.191970	4.359990	73
4.345970	4.513970	74
4.499990	4.670980	76
4.654960	4.828970	77
4.656960	4.968970	50
4.811970	4.978960	74
4.969960	5.136980	72
4.969960	5.276970	55
5.122970	5.290970	71
5.277970	5.455980	69
5.437970	5.598970	67
5.602980	5.682960	76
5.602980	5.683970	79
5.927970	6.004960	76
5.928970	6.007960	79
6.249970	6.480960	72
6.250970	6.484960	76
6.252970	6.326960	60
6.253960	6.327970	57
6.564970	6.644960	60
6.565970	6.648960	57
6.886950	6.970950	77
6.890950	6.971950	81
6.893950	7.047940	53
6.894940	7.047940	50
7.208940	7.288930	77
7.209940	7.292930	81
7.526930	7.765930	71
7.530920	7.765930	74
7.531930	7.610920	55
7.531930	7.611910	59
7.845910	7.929920	55
7.846910	7.930920	59
8.177930	8.346920	81
8.178920	8.335920	48
8.178920	8.335920	52
8.336910	8.506910	79
8.492930	8.664940	77
8.647930	8.804920	76
8.805930	8.972920	73
8.805930	9.748900	57
8.807920	9.748900	53
8.961920	9.129920	74
9.118930	9.287910	76
9.269920	9.427900	77
9.427900	9.748900	69
9.582910	9.748900	72
9.742900	10.065900	71
9.743910	10.065900	65
9.745910	10.065900	55
9.897910	10.065900	74
10.061900	10.390900	72
10.064900	10.390900	60
10.064900	10.390900	64
10.393900	10.568900	48
10.750900	10.830900	76
10.751900	10.831900	79
11.072900	11.163900	76
11.075900	11.164900	79
11.404900	11.643900	72
11.405900	11.643900	76
11.409900	11.485900	60
11.409900	11.486900	57
11.723900	11.807900	60
11.724900	11.808900	57
12.055900	12.129900	74
12.056900	12.130900	77
12.056900	12.210900	57
12.059900	12.213900	53
12.366900	12.451900	74
12.367900	12.452900	77
12.692900	12.924900	71
12.693900	12.927900	74
12.697900	12.769900	55
12.697900	12.770900	59
13.008900	13.088900	55
13.008900	13.089900	59
13.330900	13.508900	72
13.333900	13.494900	52
13.337900	13.497900	55
13.498900	13.670900	74
13.652900	13.827900	76
13.809900	13.974900	72
13.966900	14.134900	69
13.967900	14.894900	53
14.113900	14.288900	71
14.271900	14.446900	72
14.428900	14.596900	73
14.586900	14.754900	74
14.743900	14.912900	76
14.894900	15.062900	77
14.895900	15.202900	50
15.051900	15.220900	74
15.202900	15.373900	72
15.203900	15.514900	55
15.356900	15.535900	71
15.517900	15.688900	69
15.671900	15.836900	67
15.836900	15.915900	76
15.837900	15.916900	79
16.158900	16.237900	76
16.161900	16.241900	79
16.487900	16.721900	72
16.487900	16.721900	76
16.488900	16.563900	60
16.488900	16.567900	57
16.798900	16.879900	57
16.798900	16.879900	60
17.124900	17.203900	77
17.124900	17.207900	81
17.125900	17.284900	53
17.127900	17.285900	50
17.442900	17.523900	77
17.442900	17.523900	81
17.761900	18.005900	71
17.761900	18.005900	74
17.764900	17.845900	55
17.764900	17.845900	59
18.083900	18.163900	55
18.083900	18.163900	59
18.412900	18.565900	48
18.412900	18.586900	81
18.413900	18.570900	52
18.572900	18.744900	79
18.730900	18.905900	77
18.887900	19.045900	76
19.045900	19.216900	73
19.046900	19.997900	57
19.049900	19.997900	53
19.202900	19.374900	74
19.357900	19.531900	76
19.514900	19.672900	77
19.672900	19.997900	69
19.830900	19.997900	72
19.988900	20.312900	71
19.990900	20.312900	55
19.990900	20.312900	65
20.148900	20.312900	74
20.309900	20.634900	72
20.310900	20.638900	60
20.310900	20.638900	64
20.639900	20.802900	48
20.967900	21.141900	76
20.967900	21.142900	60
21.124900	21.292900	78
21.125900	21.293900	67
21.275900	21.348900	79
21.276900	21.446900	64
21.432900	21.512900	79
21.432900	21.600900	67
21.600900	21.768900	81
21.601900	21.769900	59
21.751900	21.922900	79
21.751900	21.926900	67
21.908900	22.075900	78
21.909900	22.076900	62
22.062900	22.230900	76
22.066900	22.230900	67
22.233900	22.307900	74
22.234900	22.397900	54
22.384900	22.457900	74
22.384900	22.552900	62
22.538900	22.615900	74
22.541900	22.706900	57
22.692900	22.772900	74
22.692900	22.849900	62
22.853900	23.028900	76
22.856900	23.028900	55
23.011900	23.182900	74
23.011900	23.185900	62
23.164900	23.340900	72
23.165900	23.343900	59
23.322900	23.490900	71
23.322900	23.491900	62
23.493900	23.658900	88
23.494900	23.658900	47
23.644900	23.815900	86
23.644900	23.816900	55
23.798900	23.973900	84
23.799900	23.973900	50
23.956900	24.116900	83
23.956900	24.117900	55
24.117900	24.292900	80
24.121900	24.295900	48
24.274900	24.442900	81
24.274900	24.443900	57
24.431900	24.600800	83
24.432900	24.600800	52
24.582900	24.750900	84
24.582900	24.751800	57
24.753800	24.925900	76
24.754800	24.925900	49
24.908800	25.075800	78
24.908800	25.080800	57
25.065800	25.240800	79
25.066800	25.240800	52
25.219800	25.383900	81
25.223800	25.384800	57
25.384800	25.555800	79
25.387800	25.702800	50
25.545800	25.719900	78
25.703800	25.877800	76
25.867900	26.031900	74
26.035900	26.115800	83
26.035900	26.116800	86
26.360800	26.437800	83
26.361900	26.441900	86
26.686800	26.759800	67
26.686800	26.913900	79
26.686800	26.917800	83
26.687800	26.760800	64
26.997800	27.077800	67
26.998800	27.081800	64
27.322800	27.403800	81
27.323800	27.404800	84
27.323800	27.480800	64
27.327800	27.480800	60
27.642800	27.721800	81
27.642800	27.725800	84
27.966800	28.205800	78
27.967800	28.047800	62
27.967800	28.205800	81
27.971800	28.051800	66
28.286800	28.365800	62
28.289800	28.369800	66
28.617800	28.789800	79
28.618800	28.772800	59
28.618800	28.775800	62
28.776800	28.950800	81
28.929800	29.104800	83
29.087800	29.248800	79
29.248800	29.423800	75
29.252800	29.871800	48
29.252800	30.197800	55
29.405800	29.580800	76
29.563800	29.731800	79
29.713800	29.871800	76
29.871800	30.197800	74
29.875800	30.508800	50
30.029800	30.197800	71
30.186800	30.508800	72
30.187800	30.508800	54
30.343800	30.508800	69
30.508800	30.672800	67
30.508800	30.673800	55
30.834800	31.015800	43
31.193800	31.351800	67
31.352800	31.512800	69
31.513800	31.670800	71
31.671800	31.845800	72
31.845800	32.171800	74
31.849800	32.006800	55
31.849800	32.009800	59
32.171800	32.331800	43
32.495800	32.653800	71
32.653800	32.808800	72
32.811800	32.972800	74
32.973800	33.132800	76
33.133800	33.458800	77
33.136800	33.297800	55
33.137800	33.297800	59
33.459800	33.619800	43
33.783800	33.948800	74
33.948800	34.102800	76
34.103800	34.260800	77
34.263800	34.428800	79
34.428800	34.515800	81
34.764800	34.847800	80
35.099800	35.194800	79
35.474800	35.565800	78
35.845800	36.279800	77
36.714800	36.800800	76
36.717800	36.805800	79
37.050800	37.136800	76
37.053800	37.141800	79
37.395800	37.634800	72
37.396800	37.469800	60
37.396800	37.634800	76
37.397800	37.473800	57
37.707800	37.795800	60
37.708800	37.796800	57
38.043800	38.120800	74
38.047800	38.121800	77
38.047800	38.201800	53
38.047800	38.201800	57
38.355800	38.438800	74
38.359800	38.439800	77
38.677800	38.757800	55
38.677800	38.915800	71
38.677800	38.915800	74
38.680800	38.761800	59
38.995800	39.072800	55
38.999800	39.073800	59
39.320800	39.496800	72
39.321800	39.478800	52
39.325800	39.479800	55
39.479800	39.654800	74
39.635800	39.804800	76
39.793800	39.962800	72
39.944800	40.115800	69
39.944800	40.872800	53
40.098800	40.266800	71
40.256800	40.423800	72
40.406800	40.581800	73
40.564800	40.731800	74
40.721800	40.889800	76
40.872800	41.043800	77
40.875800	41.183800	50
41.028800	41.204800	74
41.186800	41.350800	72
41.186800	41.491800	55
41.343800	41.508800	71
41.494800	41.672800	69
41.655800	41.820800	67
41.820800	41.897800	76
41.821800	41.901800	79
42.142800	42.226800	76
42.142800	42.226800	79
42.467800	42.705800	72
42.471800	42.541800	60
42.471800	42.705800	76
42.472800	42.545800	57
42.779800	42.862800	60
42.782800	42.863800	57
43.108800	43.185800	77
43.108800	43.189800	81
43.109800	43.268800	53
43.109800	43.269800	50
43.426800	43.506700	77
43.426800	43.507800	81
43.745700	43.990700	71
43.745700	43.990700	74
43.746700	43.826700	55
43.748700	43.828700	59
44.070700	44.150700	55
44.070700	44.151700	59
44.396700	44.556700	48
44.396700	44.567700	81
44.399700	44.557700	52
44.560700	44.732700	79
44.714700	44.889700	77
44.871700	45.033800	76
45.036700	45.207800	73
45.037800	45.981700	53
45.037800	45.981700	57
45.190700	45.358800	74
45.341800	45.515800	76
45.499800	45.656800	77
45.656800	45.981700	69
45.810800	45.981700	72
45.972700	46.294700	65
45.972700	46.294700	71
45.974700	46.294700	55
46.125800	46.294700	74
46.290700	46.618700	72
46.293700	46.619700	64
46.294700	46.619700	60
46.622700	46.796700	48
46.979700	47.060700	64
46.980700	47.063700	60
47.297700	47.378700	64
47.301700	47.378700	60
47.630700	47.784700	60
47.630700	47.797700	76
47.631700	47.784700	57
47.787700	47.955700	75
47.938700	48.109700	77
48.091700	48.256700	76
48.256700	48.337700	59
48.257700	48.337700	62
48.568700	48.652700	59
48.568700	48.652700	62
48.900700	49.050700	56
48.900700	49.068700	76
48.901700	49.051700	59
49.051700	49.219700	75
49.208700	49.377700	77
49.359700	49.527700	76
49.527700	49.607700	84
49.528700	49.607700	76
49.845700	49.933700	84
49.846700	49.933700	76
50.178700	50.336700	81
50.179700	50.336700	72
50.179700	50.353700	64
50.336700	50.503700	63
50.489700	50.665700	65
50.647700	50.804700	64
50.805700	50.885700	74
50.805700	50.885700	83
51.116700	51.203700	74
51.117700	51.203700	83
51.448700	51.603700	71
51.449700	51.606700	80
51.449700	51.624700	64
51.606700	51.777700	63
51.763700	51.935700	65
51.918700	52.078700	64
52.082700	52.721700	81
52.083700	52.721700	60
52.085700	52.721700	64
52.240700	52.721700	76
