OnsetTime	OffsetTime	MidiPitch
0.524989	0.623990	71
0.624982	0.721984	69
0.725981	0.818986	68
0.823989	0.931974	69
0.932980	1.140970	57
0.932980	1.140970	72
1.134980	1.232970	64
1.134980	1.233960	60
1.340970	1.758970	74
1.344970	1.549970	60
1.345960	1.549970	64
1.446970	1.648970	72
1.548980	1.758970	71
1.549970	1.758970	60
1.549970	1.758970	64
1.648970	1.758970	72
1.757960	1.963950	76
1.758970	1.963950	57
1.953960	2.055950	64
1.954960	2.058960	60
2.166960	2.572950	77
2.167950	2.367960	64
2.169950	2.370970	60
2.269970	2.468960	76
2.366960	2.572950	75
2.367960	2.572950	64
2.370970	2.572950	60
2.468960	2.572950	76
2.570950	2.964960	83
2.572950	2.965950	57
2.668960	2.867950	81
2.769960	2.965950	60
2.769960	2.965950	64
2.769960	2.965950	80
2.867950	2.965950	81
2.964960	3.392960	83
2.965950	3.388960	57
3.070960	3.273960	81
3.168960	3.392960	64
3.168960	3.392960	80
3.169960	3.392960	60
3.273960	3.392960	81
3.388960	3.594970	57
3.388960	3.811970	84
3.591980	3.693970	64
3.591980	3.696970	60
3.812980	3.909970	81
3.812980	3.910970	64
3.815970	3.910970	60
4.008970	4.119970	84
4.008970	4.120960	64
4.011970	4.120960	60
4.186960	4.210960	79
4.211970	4.235980	81
4.236970	4.333970	52
4.236970	4.333970	83
4.437960	4.532960	78
4.438960	4.536960	81
4.438960	4.539960	64
4.442960	4.539960	59
4.641950	4.738960	76
4.641950	4.739960	79
4.642960	4.739960	64
4.642960	4.742950	59
4.837960	4.942950	78
4.838960	4.942950	81
4.840960	4.943960	64
4.841950	4.946950	59
5.019950	5.040950	79
5.040950	5.064950	81
5.065960	5.162960	83
5.068950	5.163950	52
5.261950	5.366940	78
5.264950	5.369950	81
5.265960	5.369950	64
5.265960	5.370950	59
5.463940	5.561950	76
5.464950	5.562950	79
5.467940	5.565950	64
5.468950	5.566940	59
5.667940	5.771940	78
5.670940	5.772940	81
5.670940	5.775940	64
5.671940	5.776930	59
