OnsetTime	OffsetTime	MidiPitch
0.518994	1.285970	70
0.522991	1.285970	58
1.271980	1.691980	65
1.272980	1.691980	53
1.682980	2.447990	62
1.684980	2.447990	50
2.423980	2.839980	65
2.425980	2.839980	53
2.832980	3.595990	70
2.833980	3.595990	58
3.574980	3.977990	74
3.575980	3.977990	62
3.973990	4.760980	77
3.976980	4.760980	65
4.718970	5.094970	82
4.904970	5.094970	74
5.090970	5.279960	77
5.090970	7.269940	63
5.090970	7.270940	53
5.093970	7.270940	60
5.268960	5.460970	75
5.446950	5.638960	74
5.628950	5.821940	72
5.807950	5.996940	70
5.988950	6.178940	69
6.178940	6.363950	67
6.353960	6.542940	65
6.539950	6.724960	64
6.717960	6.910940	65
6.899950	7.088940	67
7.077940	7.273940	69
7.274930	7.308940	70
7.274930	7.630940	58
7.277940	7.631950	62
7.403930	7.449950	72
7.452940	7.543950	70
7.543950	7.631950	69
7.634950	7.676940	70
7.816940	7.855940	72
7.994930	8.040920	74
8.177930	8.221910	75
8.369920	8.557920	76
8.550930	8.744920	77
8.733920	8.929910	79
8.918910	9.101910	77
9.101910	9.482900	82
9.286910	9.482900	74
9.475920	9.667910	77
9.479910	11.694900	53
9.479910	11.694900	60
9.479910	11.694900	63
9.660910	9.852910	75
9.846920	10.039900	74
10.028900	10.220900	72
10.213900	10.406900	70
10.392900	10.584900	69
10.585900	10.776900	67
10.763900	10.962900	65
10.948900	11.147900	64
11.134900	11.326900	65
11.323900	11.512900	67
11.501900	11.698900	69
11.698900	11.784900	70
11.699900	11.785900	58
11.701900	11.788900	62
12.058900	12.155900	70
12.062900	12.160900	58
12.062900	12.160900	62
12.447900	12.551900	74
12.447900	12.552900	58
12.450900	12.555900	65
12.877900	13.248900	70
12.878900	13.251900	58
12.878900	13.252900	62
13.531900	13.580900	70
13.626900	13.724900	72
13.720900	13.818900	70
13.804900	13.909900	69
13.899900	14.015900	70
14.004900	14.368900	79
14.372900	14.746900	58
14.372900	14.747900	51
14.372900	14.749900	55
14.652900	14.700900	70
14.750900	14.844900	72
14.833900	14.939900	70
14.928900	15.029900	69
15.019900	15.127900	70
15.124900	15.484900	77
15.485900	15.862900	50
15.485900	15.862900	53
15.488900	15.863900	58
15.761900	15.810900	70
15.863900	15.964900	72
15.954900	16.058900	70
16.048900	16.149900	69
16.139900	16.255900	70
16.244900	16.608900	72
16.248900	17.367900	57
16.248900	17.745900	65
16.612900	16.986900	77
16.990900	17.372900	75
17.374900	17.749900	73
17.375900	17.750900	58
17.752900	17.952900	74
18.050900	18.095900	70
18.145900	18.243900	72
18.236900	18.333900	70
18.326900	18.428900	69
18.414900	18.530900	70
18.519900	18.887900	79
18.887900	19.265900	51
18.888900	19.265900	55
18.890900	19.265900	58
19.170900	19.216900	70
19.266900	19.362900	72
19.355900	19.454900	70
19.443900	19.548900	69
19.534900	19.646900	70
19.639900	19.999900	77
20.000900	20.377900	50
20.003900	20.377900	53
20.003900	20.378900	58
20.279900	20.332900	70
20.381900	20.483900	72
20.472900	20.573900	70
20.563900	20.668900	69
20.654900	20.773900	70
20.763900	21.904900	72
20.764900	21.904900	53
20.764900	21.904900	57
21.130900	21.904900	75
21.247129	22.021129	60
21.505900	21.904900	69
21.507900	21.904900	63
21.902900	22.264900	70
21.903900	22.265900	62
21.904900	22.267900	58
22.988900	23.188900	74
22.989900	23.188900	70
22.992900	23.188900	55
22.992900	23.188900	79
23.381900	23.566900	43
23.381900	23.566900	67
24.133900	24.280900	69
24.134900	24.280900	66
24.134900	24.280900	74
24.136900	24.280900	50
24.518900	24.748900	62
24.519900	24.748900	38
25.278900	26.030900	63
25.278900	26.410900	51
25.279900	25.649900	55
25.464900	25.835900	58
25.649900	26.023900	55
25.835900	26.030900	58
26.023900	26.114900	65
26.023900	26.410900	55
26.115900	26.307900	63
26.209900	26.410900	58
26.209900	26.410900	62
26.307900	26.410900	63
26.408900	26.780900	72
26.409900	26.779900	56
26.409900	27.542900	50
26.591900	26.776900	70
26.594900	26.780900	58
26.776900	27.150900	70
26.779900	27.151900	56
26.961900	27.339900	58
27.150900	27.539900	70
27.151900	27.542900	56
27.339900	27.542900	58
27.539900	27.913900	70
27.539900	28.663900	51
27.540900	27.911900	55
27.721900	27.913900	75
27.725900	27.913900	58
27.911900	28.275900	55
27.911900	28.284900	74
28.096900	28.284900	58
28.096900	28.284900	73
28.275900	28.663900	55
28.275900	28.663900	72
28.460900	28.663900	71
28.462900	28.663900	58
28.658900	29.782900	70
28.659900	29.034900	56
28.659900	29.782900	50
28.842900	29.220900	58
29.034900	29.405900	56
29.220900	29.593900	58
29.405900	29.782900	56
29.593900	29.782900	58
29.779900	30.531900	63
29.779900	30.909900	51
29.782900	30.147900	55
29.961900	30.335900	58
30.147900	30.524900	55
30.335900	30.531900	58
30.521900	30.611900	65
30.524900	30.909900	55
30.612900	30.805900	63
30.707900	30.909900	62
30.709900	30.909900	58
30.805900	30.909900	63
30.906900	31.277900	72
30.907900	31.277900	53
30.907900	32.040900	50
31.091900	31.275900	71
31.092900	31.277900	56
31.275900	31.647900	71
31.277900	31.648900	53
31.460900	31.837900	56
31.647900	32.040900	71
31.648900	32.040900	53
31.837900	32.040900	56
32.038900	32.412900	72
32.039900	32.411900	55
32.039900	33.164900	51
32.222900	32.412900	79
32.226900	32.412900	60
32.408900	32.782900	75
32.411900	32.782900	55
32.593900	32.782900	74
32.596900	32.782900	60
32.779900	33.167900	72
32.782900	33.167900	55
32.957900	33.167900	70
32.961900	33.167900	60
33.163900	34.280900	69
33.164900	34.280900	51
33.167900	33.345900	53
33.349900	33.720900	60
33.534900	33.901900	53
33.720900	34.091900	60
33.901900	34.280900	53
34.091900	34.280900	60
34.277900	34.650900	70
34.279900	35.403900	50
34.280900	34.650900	53
34.463900	34.650900	60
34.463900	34.650900	86
34.648900	35.032900	82
34.650900	35.016900	53
34.834900	35.032900	81
34.837900	35.032900	60
35.015900	35.403900	79
35.016900	35.403900	53
35.201900	35.403900	77
35.202900	35.403900	60
35.400900	36.521900	48
35.400900	36.521900	76
35.403900	35.581900	55
35.582900	35.961900	58
35.775900	36.146900	55
35.961900	36.331900	58
36.146900	36.521900	55
36.331900	36.521900	58
36.519900	36.888900	77
36.520900	36.890900	53
36.520900	37.648900	50
36.705900	36.890900	57
36.705900	36.890900	81
36.888900	37.263900	77
36.890900	37.263900	53
37.075000	37.263900	76
37.077000	37.263900	57
37.262900	37.648900	74
37.263900	37.648900	53
37.442000	37.648900	72
37.444000	37.648900	57
37.644900	38.762000	71
37.648000	37.826000	62
37.648000	38.762000	55
37.830000	38.201000	65
38.012000	38.387000	62
38.201000	38.573000	65
38.387000	38.762000	62
38.573000	38.762000	65
38.761000	39.138000	60
38.761000	39.139000	64
38.855000	38.950000	72
38.950000	39.048000	71
39.048000	39.143000	72
39.143000	39.233000	74
39.233000	39.331000	72
39.331000	39.425000	71
39.426000	39.524000	72
39.525000	39.901900	70
39.611000	39.802900	72
39.710900	39.901900	76
39.802900	39.901900	72
39.896000	40.273000	69
39.986000	40.175900	72
40.084000	40.273000	77
40.175900	40.273000	72
40.269000	40.643900	64
40.360900	40.547000	72
40.453900	40.643900	82
40.547000	40.643900	72
40.637000	41.028900	65
40.731000	40.924000	72
40.826900	41.028900	81
40.924000	41.028900	72
41.021900	41.403900	79
41.023000	41.403900	60
41.120000	41.403900	76
41.214900	41.403900	74
41.306000	41.403900	72
41.399900	41.491000	71
41.491900	41.585000	72
41.585000	41.677000	74
41.680000	41.770000	72
41.771000	42.158900	70
41.869000	42.055000	72
41.964000	42.158900	76
42.055000	42.158900	72
42.156000	42.544000	69
42.247000	42.440000	72
42.348000	42.544000	77
42.440000	42.544000	72
42.534000	42.912000	64
42.625000	42.817000	72
42.723000	42.912000	82
42.817000	42.912000	72
42.908000	43.290000	65
43.002000	43.195000	72
43.095000	43.290000	81
43.195000	43.290000	72
43.287000	43.473000	79
43.288000	44.130000	60
43.378000	44.421000	84
43.473000	43.752000	79
43.563000	43.843000	76
