OnsetTime	OffsetTime	MidiPitch
0.519987	0.785982	67
0.786987	1.251980	67
0.789978	1.251980	72
0.790984	1.252980	64
0.792982	1.251980	60
1.251980	1.402970	67
1.251980	1.402970	72
1.251980	1.404970	60
1.252980	1.402970	64
1.402970	2.018970	64
1.402970	2.018970	67
1.402970	2.018970	72
1.404970	2.018970	60
2.349950	2.622960	67
2.623970	3.085950	67
2.623970	3.086960	74
2.626960	3.088950	65
2.627960	3.086960	59
3.085950	3.236950	67
3.086960	3.236950	74
3.086960	3.239950	59
3.088950	3.238940	65
3.236950	3.845940	67
3.236950	3.845940	74
3.238940	3.845940	65
3.239950	3.845940	59
4.194950	4.474950	67
4.474950	4.768940	67
4.475950	5.059950	76
4.478940	5.060940	60
4.478940	5.062940	64
4.768940	5.059950	67
4.768940	5.066940	74
4.769950	5.066940	62
4.772940	5.066940	59
5.059950	5.356940	67
5.059950	5.357940	76
5.060940	5.357940	60
5.062940	5.360930	64
5.360930	5.661930	67
5.361940	5.664940	77
5.361940	5.665930	65
5.363940	5.668930	62
5.669930	5.948930	67
5.669930	5.949930	76
5.671920	5.951930	60
5.671920	5.951930	64
5.952930	6.266930	67
5.955930	6.267940	74
5.956940	6.270930	59
5.956940	6.270930	62
6.271930	7.436940	67
6.273930	7.436940	76
6.274920	7.437930	64
6.274920	7.438940	60
8.080940	8.374920	67
8.080940	8.658910	75
8.081930	8.660910	63
8.083930	8.660910	60
8.374920	8.657920	67
8.374920	8.671910	74
8.375910	8.671910	62
8.377910	8.671910	59
8.657920	8.954910	67
8.658910	8.954910	75
8.660910	8.958920	60
8.660910	8.958920	63
8.959910	9.248910	67
8.961910	9.252920	77
8.961910	9.253910	65
8.962920	9.255910	62
9.255910	9.553900	67
9.256910	9.554910	63
9.256910	9.554910	75
9.259900	9.556900	60
9.556900	9.871900	67
9.560900	9.872910	74
9.560900	9.875900	62
9.561910	9.876910	59
9.876910	10.469900	67
9.878900	10.470900	75
9.879900	10.470900	63
9.879900	10.473900	60
11.062900	11.650900	66
11.062900	11.650900	74
11.064900	11.651900	50
11.065900	11.653900	57
11.065900	11.653900	60
11.653900	11.975900	67
11.654900	12.301900	71
11.657900	13.165900	38
11.975900	12.301900	67
12.301900	13.575900	67
12.301900	13.578900	71
12.304900	13.267900	76
12.454900	13.165900	50
12.619900	13.165900	55
12.777900	13.165900	59
12.934900	13.578900	62
13.270900	13.579900	74
13.582900	14.248900	62
13.582900	14.250900	66
13.583900	14.254900	72
13.585900	14.254900	50
13.585900	14.254900	57
14.072900	14.254900	71
14.248900	14.963900	62
14.250900	14.775900	60
14.250900	14.964900	66
14.250900	14.964900	69
14.775900	14.967800	59
14.968900	15.338900	57
15.342900	15.671800	62
15.672900	16.270800	59
15.674900	16.126800	67
15.675800	16.879800	43
15.675800	16.879800	50
15.678800	16.879800	55
16.126800	16.267800	67
16.267800	16.874800	67
16.270800	16.879800	59
16.567800	16.879800	69
16.568800	16.879800	62
16.874800	17.508800	67
16.875800	17.508800	71
16.879800	17.508800	55
17.176800	17.508800	76
17.177800	17.508800	61
17.504800	18.104800	72
17.505800	18.107800	66
17.505800	18.111800	74
17.506800	18.105800	62
17.954800	18.111800	76
18.104800	18.723800	72
18.104800	18.723800	78
18.105800	19.017800	62
18.107800	18.723800	66
18.569800	18.723800	67
18.716800	19.017800	69
19.018800	19.356800	74
19.360800	19.970800	79
19.360800	20.722800	86
19.361800	19.972800	67
19.361800	19.972800	71
19.822800	20.722800	83
19.970800	20.722800	79
19.972800	20.435800	71
19.972800	20.589800	67
19.973800	20.722800	74
20.435800	20.722800	71
20.589800	20.900800	67
20.904800	21.243800	74
21.243800	21.852800	70
21.246800	22.615800	79
21.247800	21.853800	63
21.247800	21.853800	67
21.711800	22.615800	75
21.852800	22.615800	70
21.853800	22.319800	63
21.853800	22.615800	67
22.319800	22.615800	63
22.478800	22.786800	58
22.790800	23.119800	72
23.120800	24.015800	67
23.122800	23.574800	74
23.123800	24.019800	50
23.123800	24.019800	55
23.124800	24.019800	59
23.574800	23.715800	74
23.715800	24.015800	74
24.012800	24.329800	71
24.015800	24.334800	62
24.015800	24.334800	74
24.015800	24.337800	67
24.337800	24.663800	72
24.337800	24.666800	76
24.341800	24.666800	62
24.341800	24.666800	67
24.670800	25.029800	72
24.670800	25.030800	83
24.671800	25.030800	62
24.673800	25.031800	64
25.034800	25.719800	66
25.034800	25.719800	72
25.034800	25.719800	81
25.037800	25.719800	62
25.706800	26.081800	71
25.706800	26.081800	79
25.709800	26.081800	67
26.077800	26.409800	59
26.080800	26.410800	62
26.081800	26.412800	55
26.413800	26.769800	60
26.416800	26.770800	64
26.417800	26.770800	48
26.417800	26.773800	55
26.773800	27.190800	64
26.776800	27.190800	72
26.776800	27.191800	45
26.777800	27.193800	55
27.193800	29.468800	60
27.194800	29.468800	69
27.197800	27.938800	55
27.197800	29.468800	50
27.925800	28.671700	54
28.300700	29.468800	52
28.671700	29.468800	54
29.440700	29.744800	59
29.440700	29.744800	67
29.441800	32.334700	55
29.441800	32.916700	43
29.745800	30.347800	67
30.042700	30.627800	79
30.347800	30.921800	67
30.627800	31.187800	79
30.921800	31.481800	67
31.187800	31.757800	79
31.481800	32.048800	67
31.757800	32.331800	79
32.048800	32.628700	67
32.331800	32.913800	79
32.334700	32.916700	55
32.628700	32.916700	67
32.913800	33.472700	79
32.915800	33.329700	53
32.915800	33.329700	62
33.186700	33.749700	67
33.329700	33.475700	53
33.329700	33.476700	62
33.472700	34.043700	79
33.475700	34.323700	53
33.476700	34.323700	62
33.749700	34.313700	67
34.043700	34.323700	43
34.043700	34.323700	79
34.313700	34.613700	59
34.313700	34.613700	67
34.614700	35.204700	79
34.617700	35.064700	52
34.618700	35.065700	60
34.897700	35.491700	67
35.064700	35.205700	52
35.065700	35.205700	60
35.204700	35.778700	79
35.205700	36.017700	52
35.205700	36.017700	60
35.491700	36.017700	67
35.778700	36.065700	79
35.779700	36.066700	43
36.066700	36.348700	67
36.069700	36.349700	57
36.349700	36.934700	79
36.353700	36.935700	50
36.353700	36.935700	59
36.648700	36.935700	67
36.650700	36.935700	52
36.650700	36.935700	60
36.934700	37.507700	79
36.934700	37.511700	53
36.935700	37.511700	62
37.222700	37.511700	67
37.507700	38.106700	79
37.508700	38.109700	52
37.508700	38.109700	60
37.792700	38.109700	53
37.792700	38.109700	67
37.794700	38.109700	62
38.106700	38.669700	79
38.107700	39.825700	55
38.107700	39.826700	64
38.389700	38.960700	67
38.669700	39.244700	79
38.670700	39.826700	52
38.670700	39.826700	60
38.960700	39.541700	67
39.244700	39.826700	48
39.244700	39.826700	79
39.541700	39.826700	67
39.825700	40.398700	82
39.825700	40.412700	55
39.826700	40.399700	63
40.109700	40.412700	70
40.256700	40.412700	58
40.259700	40.412700	65
40.398700	40.966700	82
40.399700	41.541700	67
40.399700	41.543700	63
40.686700	41.242700	70
40.966700	41.543700	82
40.969700	41.543700	51
41.242700	41.543700	70
41.540700	42.110700	86
41.540700	42.121700	59
41.541700	42.114700	67
41.823700	42.121700	74
41.971700	42.121700	62
41.972700	42.121700	69
42.110700	43.267700	86
