OnsetTime	OffsetTime	MidiPitch
0.534994	2.543980	63
0.537998	2.571990	57
0.538990	2.548990	53
0.538990	2.571990	48
0.538990	2.571990	69
2.543980	4.465970	63
2.543980	4.503980	58
2.547980	4.503980	46
2.547980	4.503980	70
2.548990	4.466980	53
3.499990	4.503980	74
4.221000	4.461980	72
4.461980	6.491970	72
4.465970	6.450970	63
4.465970	6.491970	60
4.466980	6.454970	53
4.466980	6.491970	45
6.449980	7.499970	58
6.450970	7.457970	63
6.453980	7.499970	46
6.453980	7.499970	70
6.454970	8.472970	53
7.457970	8.470970	63
7.461960	8.500970	48
7.461960	8.500970	57
7.461960	8.500970	69
8.469970	9.511960	58
8.470970	10.531000	63
8.472970	9.511960	46
8.472970	9.511960	67
8.472970	10.531000	53
9.472960	12.582000	60
9.473970	10.097000	65
9.473970	10.531000	45
9.970970	10.497000	67
10.097000	10.363000	65
10.231000	10.531000	64
10.363000	10.531000	65
10.497000	11.528000	67
10.497000	12.582000	41
10.498000	12.582000	57
11.253000	11.515000	63
11.515000	12.582000	63
12.550000	14.549000	56
12.551000	14.587900	50
12.551000	14.587900	62
12.554000	14.587900	34
12.554000	14.587900	46
14.549000	16.493000	56
14.549900	15.515000	51
14.549900	16.530000	60
14.553000	16.530000	36
14.553000	16.530000	48
15.392900	16.530000	39
15.511900	16.530000	55
15.515000	16.530000	51
16.246900	16.491900	53
16.247900	16.495000	38
16.491900	18.536000	53
16.493000	18.495000	56
16.493000	18.497000	58
16.495000	18.536000	38
16.495000	18.536000	50
18.495000	20.561900	56
18.497000	19.523000	51
18.497000	20.561900	58
18.501000	19.523000	36
18.501000	19.523000	48
19.497900	20.561900	46
19.497900	20.561900	50
19.502000	20.561900	34
20.527900	21.607900	44
20.527900	21.607900	48
20.528900	21.607900	32
21.563900	22.101900	46
21.566900	22.101900	31
21.566900	22.101900	43
22.080900	22.262900	48
22.081900	22.266900	32
22.081900	22.266900	44
22.220900	22.409900	46
22.223900	22.409900	43
22.224900	22.409900	31
22.367900	22.552900	45
22.367900	22.556900	30
22.371900	22.556900	42
22.510900	22.696900	46
22.514900	22.700900	31
22.515900	22.700900	43
22.658900	23.854900	32
22.658900	23.854900	48
22.659900	23.503900	44
23.503900	23.795900	44
23.504900	23.796900	41
23.505900	23.796900	29
23.795900	26.928900	44
23.796900	26.928900	29
