49.877000	50.342000	48
59.572000	62.113000	60
59.789000	60.223000	48
60.003000	60.440000	53
61.265000	62.120000	55
61.472000	62.120000	48
62.320000	62.739000	48
63.573000	63.986000	48
64.192000	64.636000	55
64.840000	65.255900	48
65.048900	65.465900	53
66.480900	67.116900	48
66.684900	67.116900	73
67.520900	68.352900	57
67.723900	68.352900	48
68.965900	69.602900	48
71.468800	72.108800	50
72.742800	73.399800	53
74.016900	74.669800	53
76.350800	77.196800	55
77.396800	77.806800	48
77.806800	78.443800	48
79.056800	79.700800	48
79.685800	80.973800	58
80.323800	80.973800	48
80.960800	81.390800	57
81.607800	82.258800	48
81.821800	82.258800	53
82.464800	82.884800	53
82.884800	83.535800	53
84.145800	84.795800	53
85.423800	86.066800	50
89.822800	91.126800	58
90.038800	90.469800	48
90.255800	91.126800	55
90.469800	91.126800	48
90.904800	91.126800	67
91.561800	92.464800	53
92.895800	93.829800	53
93.115800	93.829800	48
94.259800	95.216800	52
94.484800	95.216800	48
94.718800	95.216800	57
95.212800	96.902800	64
96.175800	96.573800	56
97.746800	97.987800	66
106.934000	107.064000	48
158.563000	158.980000	55
158.980000	159.621000	55
159.620000	160.884000	48
161.077000	161.493000	55
161.493000	162.144000	55
162.134000	163.382000	48
163.575000	163.985000	55
164.619000	165.860000	48
171.314000	172.167000	65
171.524000	172.167000	60
174.062000	174.698000	57
175.944000	177.205000	48
176.151000	176.557000	55
176.557000	177.205000	55
178.041000	178.478000	59
178.464000	179.759000	48
178.675000	179.115000	55
178.892000	179.773000	64
181.653000	182.297000	60
184.191000	184.832000	57
186.080000	187.340000	48
187.543000	187.974000	55
187.974000	188.630000	55
188.192000	188.630000	59
189.063000	189.965000	60
190.624000	191.334000	55
197.159000	198.082000	58
197.386000	198.082000	53
197.606000	198.082000	62
198.740000	199.433000	53
199.863000	200.823000	57
200.095000	200.823000	53
200.819000	202.524000	64
205.275000	206.213000	56
207.823000	208.281000	53
208.281000	209.015000	53
209.680000	210.283000	53
211.322000	211.710000	54
212.820000	213.315000	56
213.315000	215.613000	56
213.317000	215.617000	53
216.731000	217.880000	54
217.878000	220.162000	52
220.159000	222.364000	60
220.160000	221.255000	51
221.245000	222.364000	54
222.361000	222.724000	52
251.132000	251.255000	48
274.988000	275.405000	52
275.405000	276.049000	52
275.618000	276.049000	62
277.505000	277.918000	52
278.125000	278.565000	59
279.188000	279.815000	52
282.489000	282.899000	52
282.899000	283.542000	52
285.401000	286.038000	54
287.533000	287.949000	57
287.949000	288.600000	57
290.486000	291.130000	54
291.323000	291.737000	52
291.737000	292.380000	52
291.946000	292.380000	59
292.367000	293.626000	64
292.576000	292.982000	52
293.829000	294.253000	52
294.042000	294.896000	59
295.103000	295.540000	52
296.818000	297.468000	57
298.078000	298.728000	57
299.359000	300.007000	54
302.082000	302.516000	59
302.713000	303.125000	52
303.125000	303.769000	52
304.189000	305.067000	59
305.271000	305.708000	52
305.708000	306.391000	52
312.116000	312.329000	48
