0.512	0.64	50
0.768	1.024	50
0.768	1.216	55
0.768	1.344	43
0.768	2.368	31
0.992	1.248	58
1.248	1.504	57
1.344	1.536	50
1.408	1.536	58
1.504	1.632	60
1.504	2.432	43
1.728	1.952	58
1.824	1.952	50
1.92	2.048	60
2.016	2.272	62
2.24	2.432	55
2.272	2.464	67
2.336	2.528	50
2.464	2.592	58
2.72	2.944	57
2.752	2.816	51
2.752	2.912	60
2.752	2.944	48
2.816	2.976	51
2.912	2.976	58
2.976	3.072	60
3.232	3.392	50
3.232	3.392	54
3.456	3.584	57
3.712	4.032	43
3.744	3.776	50
3.84	3.968	50
3.872	3.968	57
3.936	4.032	58
4.224	4.352	57
4.384	4.48	54
4.416	4.544	50
4.448	4.544	38
4.704	4.864	43
4.704	4.896	50
4.736	4.896	62
4.896	5.024	58
5.184	5.408	57
5.216	5.44	50
5.344	5.472	58
5.44	5.632	60
5.664	5.92	58
5.76	5.888	50
5.952	6.048	62
6.176	6.368	55
6.176	6.4	67
6.272	6.496	50
6.4	6.528	58
6.656	6.752	51
6.656	6.912	57
6.688	6.848	60
6.688	6.912	69
6.752	6.944	51
6.816	6.944	58
6.912	7.008	60
7.168	7.328	59
7.168	7.392	38
7.168	7.392	50
7.424	7.52	62
7.616	7.968	51
7.648	7.84	60
7.648	7.968	39
7.744	7.84	55
7.872	7.968	63
8.096	8.288	59
8.128	8.192	53
8.192	8.288	53
8.288	8.32	60
8.32	8.48	50
8.32	8.48	62
8.576	8.768	60
8.576	8.8	51
8.576	8.832	39
8.672	8.8	55
8.768	8.832	62
8.8	8.928	63
9.056	9.248	63
9.088	9.12	55
9.088	9.248	48
9.216	9.312	65
9.312	9.408	67
9.568	9.664	57
9.568	9.76	50
9.568	9.76	66
9.568	9.792	38
9.568	9.824	54
9.728	9.824	67
9.792	9.92	69
10.048	10.144	62
10.304	10.432	50
10.304	10.432	62
10.56	10.912	67
10.56	11.104	55
10.56	11.168	43
10.592	10.688	58
10.688	10.944	62
10.784	11.104	70
11.072	11.296	50
11.072	11.328	69
11.072	11.616	57
11.2	11.584	62
11.296	11.52	72
11.296	11.776	50
11.552	12.096	55
11.552	12.32	58
11.584	11.872	70
11.712	11.84	62
11.808	12.096	74
12.064	12.32	67
12.16	12.32	62
12.224	12.256	69
12.288	12.416	70
12.288	12.448	55
12.32	12.416	58
12.544	13.024	69
12.576	13.088	55
12.576	13.12	48
12.576	13.248	57
12.672	12.736	63
12.736	12.832	70
12.8	13.088	72
12.8	13.216	60
13.056	13.28	50
13.056	13.504	62
13.056	13.568	54
13.216	13.312	67
13.28	13.568	50
13.28	13.568	69
13.536	13.824	67
13.536	14.144	43
13.664	13.792	50
13.664	13.792	62
13.696	13.824	69
13.76	14.08	70
14.016	14.176	69
14.24	14.368	50
14.24	14.368	62
14.496	14.976	67
14.496	15.008	55
14.496	15.68	43
14.528	14.56	52
14.72	15.04	70
15.008	15.232	50
15.008	15.264	69
15.008	15.552	57
15.232	15.52	72
15.232	15.712	50
15.488	15.744	55
15.488	15.744	58
15.52	15.68	70
15.616	15.776	62
15.648	15.776	72
15.744	15.872	74
15.744	16.064	55
15.744	16.16	58
16.0	16.288	75
16.096	16.288	67
16.16	16.256	77
16.224	16.352	51
16.224	16.384	39
16.224	16.448	79
16.48	16.672	53
16.48	16.672	69
16.48	16.736	41
16.672	16.736	70
16.736	16.832	72
16.96	17.12	74
16.96	17.216	46
17.056	17.184	65
17.152	17.216	75
17.184	17.28	77
17.44	17.632	67
17.44	17.664	63
17.44	17.696	51
17.44	17.76	39
17.568	17.664	58
17.696	17.792	51
17.696	17.792	70
17.92	18.176	72
18.016	18.176	63
18.144	18.432	75
18.432	18.688	66
18.432	19.104	38
18.432	19.104	50
18.656	18.848	69
18.912	19.104	72
19.008	19.104	63
19.136	19.36	32
19.136	19.392	44
19.136	19.392	75
19.392	19.584	66
19.392	19.712	62
19.392	20.128	38
19.392	20.128	50
19.424	19.488	57
19.584	19.68	67
19.648	19.744	69
19.904	20.16	72
19.968	20.128	63
20.128	20.224	75
20.128	20.416	33
20.128	20.672	45
20.384	20.64	66
20.384	20.96	50
20.384	21.664	38
20.48	20.64	69
20.544	20.672	67
20.64	20.992	69
20.864	21.152	60
20.96	21.184	57
20.96	21.312	50
21.088	21.248	63
21.376	21.6	54
21.408	21.6	50
21.632	21.76	57
21.888	22.048	50
22.144	22.24	38
22.144	22.272	50
22.4	22.528	43
22.4	22.56	55
22.432	22.464	62
22.432	22.496	50
22.496	22.624	50
22.624	22.72	58
22.88	23.168	57
22.976	23.168	50
23.072	23.168	58
23.136	23.296	60
23.168	23.232	43
23.392	23.616	58
23.488	23.616	50
23.648	23.776	62
23.904	24.064	55
23.904	24.096	67
23.968	24.192	50
24.096	24.256	58
24.384	24.48	51
24.384	24.576	57
24.384	24.576	60
24.416	24.576	69
24.48	24.64	51
24.544	24.64	58
24.608	24.896	60
24.64	24.896	48
24.864	25.408	38
24.864	25.408	50
24.96	25.056	53
25.024	25.152	60
25.12	25.248	62
25.376	25.632	60
25.376	25.856	51
25.376	25.92	39
25.6	25.696	63
25.824	25.92	53
