1.12	1.28	70
1.408	1.44	51
1.408	1.664	39
1.408	1.888	70
1.568	2.176	58
1.664	2.048	39
1.664	2.112	67
1.76	2.176	75
1.856	2.4	63
1.952	2.4	70
2.048	2.368	39
2.048	2.56	79
2.176	2.528	67
2.176	2.624	58
2.208	2.656	46
2.304	2.784	75
2.368	2.496	51
2.368	2.72	82
2.368	2.848	39
2.464	2.944	70
2.56	2.944	79
2.592	2.784	67
2.592	2.912	55
2.656	2.976	87
2.656	3.072	46
2.784	2.976	75
2.784	3.232	67
2.88	3.104	82
2.944	3.296	91
2.976	3.264	51
3.072	3.296	79
3.136	3.52	58
3.168	3.424	82
3.264	3.392	89
3.264	3.552	51
3.36	3.488	71
3.36	3.488	74
3.456	3.52	59
3.456	3.584	80
3.552	3.872	51
3.552	3.904	87
3.584	3.712	63
3.68	3.84	75
3.776	3.936	80
3.872	4.128	51
3.872	4.128	84
3.968	4.128	72
4.0	4.064	68
4.064	4.224	68
4.064	4.224	80
4.192	4.48	51
4.192	4.48	84
4.32	4.448	67
4.32	4.448	72
4.416	4.48	63
4.416	4.544	79
4.512	4.8	82
4.512	5.056	58
4.608	4.896	70
4.672	4.928	63
4.8	5.056	79
4.8	5.088	51
4.928	5.088	63
4.928	5.088	67
5.056	5.184	70
5.12	5.376	41
5.12	5.376	75
5.216	5.408	63
5.344	5.472	69
5.44	5.664	74
5.472	5.664	60
5.536	5.696	62
5.632	5.76	69
5.728	5.984	41
5.728	5.984	75
5.824	5.984	63
5.92	6.08	69
6.048	6.272	79
6.048	6.304	46
6.144	6.304	63
6.144	6.304	67
6.24	6.368	70
6.336	6.592	77
6.336	6.656	50
6.432	6.656	65
6.464	6.656	62
6.528	6.688	70
6.656	6.848	74
6.656	6.88	46
6.752	6.848	53
6.752	6.848	58
6.752	6.88	62
6.848	6.944	65
6.848	6.976	53
6.944	7.2	75
6.944	7.232	41
7.04	7.2	63
7.168	7.296	69
7.264	7.456	74
7.392	7.456	53
7.392	7.52	62
7.424	7.52	41
7.456	7.584	69
7.584	7.776	75
7.584	7.872	41
7.68	7.84	63
7.776	7.904	69
7.904	8.128	79
7.904	8.192	46
8.0	8.16	63
8.0	8.16	67
8.128	8.224	72
8.192	8.544	53
8.192	8.544	77
8.32	8.448	65
8.32	8.544	62
8.416	8.544	68
8.512	8.8	72
8.512	8.832	46
8.64	8.8	56
8.64	8.8	60
8.736	8.864	50
8.832	9.088	70
8.864	8.992	39
8.96	9.152	55
8.96	9.184	58
9.056	9.184	67
9.056	9.472	39
9.056	9.696	46
9.152	9.504	55
9.152	9.6	75
9.248	10.368	63
9.376	9.792	70
9.44	9.76	79
9.472	10.336	39
9.568	10.176	67
9.6	9.792	58
9.696	9.76	46
9.696	10.112	75
9.76	9.952	79
9.76	10.08	46
9.76	10.24	82
9.856	10.208	58
9.888	10.4	70
9.952	10.464	79
9.984	10.368	55
10.048	10.4	87
10.08	10.528	46
10.176	10.592	67
10.176	10.592	75
10.272	10.432	82
10.368	10.56	91
10.368	10.624	51
10.368	10.624	63
10.464	10.56	79
10.56	10.688	58
10.56	10.688	79
10.56	10.848	82
10.656	10.912	51
10.656	10.912	89
10.784	10.912	74
10.848	10.944	59
10.848	11.008	80
10.976	11.136	63
10.976	11.296	51
10.976	11.296	87
11.072	11.296	75
11.168	11.488	80
11.296	11.52	51
11.296	11.52	60
11.296	11.52	84
11.392	11.52	72
11.392	11.616	68
11.488	11.616	80
11.584	11.872	84
11.584	11.936	51
11.712	11.84	67
11.712	11.84	72
11.808	11.936	63
11.808	11.936	79
11.904	12.224	82
11.904	12.384	58
12.0	12.256	70
12.0	12.32	67
12.096	12.32	63
12.224	12.416	79
12.224	12.48	51
12.32	12.448	63
12.32	12.48	67
12.448	12.512	63
12.544	12.768	78
12.672	12.8	66
12.704	12.8	63
12.704	12.8	75
12.832	13.088	77
12.832	13.12	51
12.96	13.088	65
12.96	13.184	57
13.024	13.184	75
13.152	13.344	59
13.152	13.344	78
13.248	13.376	66
13.344	13.472	57
13.344	13.472	75
13.44	13.664	79
13.472	13.6	46
13.568	13.696	62
13.568	13.728	67
13.664	13.792	55
13.664	13.792	74
13.76	13.984	81
13.856	13.984	62
13.856	14.048	69
13.952	14.08	54
13.952	14.08	74
14.048	14.304	43
14.048	14.336	82
14.144	14.336	62
14.144	14.368	70
14.24	14.368	55
14.24	14.368	74
14.336	14.624	84
14.336	14.688	41
14.464	14.592	70
14.464	14.592	72
14.56	14.624	77
14.56	14.688	63
14.656	14.88	53
14.656	14.88	86
14.752	14.912	70
14.752	14.912	74
14.848	14.944	77
14.848	14.976	63
14.976	15.232	81
15.008	15.104	60
15.072	15.2	69
15.072	15.232	65
15.168	15.296	63
15.168	15.296	77
15.296	15.36	63
15.296	15.52	46
15.296	15.552	84
15.36	15.52	63
15.392	15.52	72
15.488	15.552	77
15.488	15.584	53
15.584	15.872	82
15.584	16.064	46
15.712	15.872	62
15.712	15.904	70
15.776	15.904	77
15.904	16.16	77
16.032	16.16	61
16.032	16.16	65
16.16	16.256	70
16.224	16.48	77
16.32	16.448	65
16.352	16.48	53
16.448	16.576	71
16.544	16.736	49
16.544	16.768	75
16.64	16.736	63
16.704	16.8	53
16.736	16.864	70
16.832	17.12	77
16.928	17.088	61
17.024	17.184	68
17.056	17.12	41
17.056	17.152	53
17.152	17.248	42
17.152	17.408	80
17.248	17.376	61
17.344	17.408	58
17.344	17.472	54
17.344	17.472	70
17.44	17.696	78
17.472	17.632	49
17.536	17.696	61
17.536	17.728	58
17.568	17.728	54
17.632	17.76	70
17.76	17.952	73
17.824	17.952	61
17.824	17.984	58
17.92	18.048	49
17.92	18.08	70
18.048	18.304	77
18.144	18.304	61
18.272	18.528	71
18.368	18.528	75
18.432	18.592	61
18.592	18.688	70
18.656	18.912	77
18.752	18.912	61
18.848	19.008	68
18.944	19.136	80
19.072	19.168	61
19.072	19.2	58
19.168	19.264	54
19.168	19.424	70
19.264	19.488	78
19.264	19.52	49
19.36	19.392	73
19.36	19.52	58
19.36	19.52	61
19.424	19.584	70
19.456	19.552	42
19.552	19.808	73
19.648	19.776	61
19.648	19.872	58
19.744	19.84	49
19.744	19.872	70
19.84	20.096	76
19.936	20.128	58
20.032	20.128	64
20.032	20.224	49
20.032	20.352	70
20.192	20.416	82
20.256	20.416	64
20.288	20.416	61
20.384	20.512	54
20.384	20.512	73
20.48	20.64	85
20.48	20.672	42
20.576	20.704	64
20.576	20.704	70
20.672	20.768	58
20.672	20.8	76
20.768	20.896	86
20.8	20.992	41
20.896	20.992	58
20.896	21.024	65
20.896	21.056	70
20.992	21.088	58
20.992	21.088	77
21.088	21.184	53
21.088	21.216	87
21.184	21.312	67
21.184	21.312	70
21.216	21.376	58
21.312	21.376	79
21.376	21.536	83
21.376	21.6	53
21.504	21.632	65
21.504	21.664	68
21.6	21.728	74
21.696	21.824	84
21.696	21.952	53
21.792	21.952	65
21.792	21.952	69
21.92	22.048	75
21.952	22.048	60
22.016	22.24	86
22.016	22.272	53
22.112	22.272	69
22.112	22.304	65
22.208	22.304	63
22.208	22.304	77
22.304	22.56	81
22.4	22.56	69
22.432	22.592	63
22.528	22.688	72
22.528	22.88	57
22.624	22.88	46
22.624	22.912	84
22.752	22.88	63
22.752	22.912	65
22.848	22.912	53
22.848	22.944	75
22.944	23.136	82
22.944	23.232	46
23.04	23.2	65
23.072	23.168	62
23.072	23.2	53
23.168	23.232	62
23.264	23.392	58
23.264	23.52	77
23.36	23.52	61
23.36	23.52	65
23.488	23.584	70
23.552	23.872	44
23.552	23.904	77
23.712	23.904	65
23.744	23.936	53
23.808	23.968	71
23.872	24.096	49
23.872	24.096	75
23.968	24.096	63
24.096	24.224	70
24.192	24.448	77
24.288	24.448	61
24.384	24.448	53
24.384	24.608	68
24.48	24.704	80
24.576	24.864	58
24.576	24.864	61
24.672	25.088	54
24.704	24.96	70
24.768	25.024	78
24.8	25.024	49
24.864	25.056	58
24.864	25.056	61
24.96	25.12	70
25.088	25.28	73
25.184	25.28	61
25.184	25.312	58
25.28	25.408	49
25.28	25.472	70
25.376	25.728	77
25.472	25.664	61
25.6	25.792	53
25.6	25.856	71
25.696	25.92	75
25.76	25.92	61
25.888	26.016	70
25.984	26.24	77
26.08	26.24	61
26.208	26.304	53
26.208	26.368	68
26.304	26.528	80
26.4	26.528	61
26.4	26.88	58
26.496	26.72	54
26.496	26.784	70
26.592	26.784	49
26.592	26.88	78
26.688	26.912	61
26.72	26.912	54
26.784	26.912	70
26.88	27.104	77
26.976	27.104	61
26.976	27.136	58
27.104	27.232	49
27.104	27.232	70
27.2	27.392	76
27.296	27.52	61
27.392	27.52	52
27.392	27.52	70
27.488	27.744	79
27.52	27.712	46
27.616	27.744	61
27.616	27.744	64
27.712	27.808	52
27.808	28.128	78
27.904	28.32	63
27.936	28.0	60
28.0	28.288	60
28.0	28.32	72
28.096	28.352	81
28.224	28.32	66
28.288	28.416	54
28.384	28.64	80
28.416	28.512	59
28.512	28.704	65
28.512	28.736	62
28.544	28.608	53
28.608	28.704	74
28.608	28.928	53
28.672	28.928	50
28.704	28.896	83
28.8	28.864	49
28.8	28.896	56
28.8	28.96	68
28.896	28.992	56
28.896	29.024	77
28.992	29.216	49
28.992	29.216	82
29.088	29.248	64
29.088	29.248	67
29.184	29.312	76
29.184	29.44	55
29.28	29.504	52
29.28	29.504	85
29.376	29.504	67
29.376	29.504	70
29.472	29.568	58
29.472	29.6	79
29.568	29.888	84
29.568	30.08	51
29.664	30.08	66
29.664	30.08	69
29.76	30.08	78
29.856	30.112	54
29.856	30.112	87
29.952	30.112	72
30.048	30.176	81
30.144	30.4	53
30.144	30.432	86
30.272	30.368	71
30.272	30.496	68
30.368	30.432	58
30.368	30.464	59
30.368	30.464	80
30.432	30.688	58
30.464	30.528	70
30.464	30.656	89
30.816	31.04	51
30.816	31.072	39
30.816	31.104	70
30.912	31.328	58
31.072	31.488	67
31.072	32.0	39
31.168	31.584	75
31.232	31.552	63
31.456	31.776	79
31.584	32.0	58
31.584	32.032	67
31.68	32.0	51
31.776	31.968	79
31.776	32.0	82
31.872	32.096	63
31.872	32.096	70
31.968	32.32	55
31.968	32.352	79
32.064	32.192	75
32.064	32.288	58
32.064	32.384	87
32.192	32.384	67
32.192	32.384	75
32.256	32.384	82
32.288	32.352	58
32.352	32.448	79
32.352	32.544	58
32.352	32.576	91
32.352	32.608	51
32.352	32.704	63
32.448	32.672	79
32.544	32.704	82
32.544	32.832	58
32.64	32.896	89
32.64	32.928	51
32.768	32.896	71
32.768	32.896	74
32.864	32.992	80
32.96	33.248	87
32.96	33.28	51
33.088	33.28	75
33.152	33.312	80
33.28	33.504	84
33.28	33.536	51
33.376	33.504	72
33.376	33.6	68
33.472	33.632	80
33.6	33.856	84
33.6	33.92	51
33.696	33.824	67
33.696	33.856	72
33.792	33.888	63
33.792	33.92	79
33.92	34.24	82
33.92	34.272	58
34.016	34.24	70
34.08	34.336	63
34.144	34.176	75
34.208	34.336	51
34.208	34.432	79
34.304	34.464	67
34.336	34.464	63
34.336	34.56	51
34.464	34.528	55
34.528	34.784	41
34.528	34.784	75
34.624	34.784	63
34.72	34.88	69
34.848	35.04	74
34.944	35.072	62
34.976	35.104	53
35.04	35.168	69
35.136	35.328	75
35.136	35.392	41
35.232	35.392	63
35.328	35.424	53
35.328	35.456	69
35.424	35.68	79
35.424	35.712	46
35.552	35.68	63
35.552	35.712	67
35.616	35.68	53
35.648	35.776	70
35.744	35.872	77
35.744	36.0	50
35.84	35.968	65
35.84	36.0	62
35.936	36.064	70
36.032	36.256	74
36.032	36.288	46
36.128	36.288	62
36.16	36.224	53
36.224	36.384	53
36.256	36.352	65
36.352	36.576	75
36.352	36.672	41
36.448	36.576	63
36.544	36.672	53
36.544	36.672	69
36.64	36.8	74
36.768	36.896	53
36.768	36.896	59
36.768	36.896	62
36.864	36.992	69
36.96	37.184	75
36.96	37.28	41
37.056	37.216	63
37.152	37.28	69
37.152	37.312	53
37.28	37.504	79
37.28	37.568	46
37.376	37.536	63
37.376	37.536	67
37.504	37.632	72
37.536	37.632	56
37.6	37.824	53
37.6	37.92	77
37.696	37.824	65
37.696	37.952	62
37.792	37.952	56
37.824	37.952	53
37.824	37.952	68
37.92	38.176	46
37.92	38.176	72
38.048	38.176	56
38.048	38.176	60
38.144	38.272	50
38.24	38.496	70
38.336	38.56	55
38.336	38.592	58
38.432	39.168	46
38.464	38.592	67
38.56	38.752	75
38.56	38.88	55
38.656	39.488	63
38.816	39.264	70
38.848	39.168	79
38.976	39.2	67
39.168	39.36	79
39.168	39.456	46
39.168	39.488	82
39.264	39.776	70
39.36	39.488	67
39.36	39.712	55
39.36	39.872	79
39.456	39.584	75
39.456	39.744	87
39.456	40.0	46
39.584	39.776	63
39.584	39.84	75
39.584	40.032	67
39.68	39.808	82
39.744	40.096	91
39.776	40.032	51
39.776	40.096	63
39.872	40.032	79
39.968	40.096	58
39.968	40.096	82
40.064	40.192	45
40.064	40.224	90
40.16	40.32	75
40.192	40.288	60
40.256	40.384	54
40.256	40.384	81
40.352	40.512	59
40.352	40.544	89
40.352	40.608	47
40.48	40.608	74
40.48	40.64	62
40.544	40.672	80
40.576	40.672	56
40.64	40.896	49
40.64	40.896	88
40.768	40.896	64
40.8	40.896	73
40.864	41.088	79
40.96	41.248	51
40.96	41.248	87
41.088	41.152	66
41.088	41.28	72
41.152	41.248	66
41.152	41.28	78
41.248	41.472	53
41.248	41.504	86
41.376	41.504	68
41.376	41.504	71
41.472	41.568	62
41.472	41.6	77
41.504	41.536	89
41.568	41.6	43
41.568	41.824	55
41.568	41.824	85
41.664	41.824	73
41.76	41.792	70
41.76	41.952	79
41.856	42.112	56
41.856	42.112	84
41.984	42.112	68
41.984	42.144	72
42.08	42.208	65
42.08	42.304	77
42.176	42.272	60
42.176	42.4	86
42.272	42.368	72
42.272	42.432	68
42.272	42.496	60
42.368	42.496	65
42.368	42.528	77
42.464	42.56	68
