0.512	1.472	44
0.512	1.504	49
0.512	1.504	53
0.512	1.504	56
0.512	1.536	37
1.408	1.696	54
1.408	1.696	58
1.664	2.144	37
1.664	2.144	44
1.664	2.144	49
1.664	2.144	53
1.664	2.176	56
2.304	3.968	49
2.304	4.064	44
2.304	4.128	53
2.432	4.096	56
2.592	3.424	61
2.752	3.968	65
2.88	4.032	68
3.04	4.0	73
3.168	4.064	77
3.328	3.936	80
3.424	4.096	61
4.096	5.088	56
4.096	5.088	65
4.096	5.12	49
4.096	5.12	61
4.128	5.024	68
4.992	5.28	66
4.992	5.28	70
5.248	5.76	49
5.248	5.76	65
5.248	5.824	68
5.248	5.856	56
5.888	7.648	65
5.888	7.776	56
5.888	8.864	49
5.888	8.96	68
6.336	7.04	77
6.464	7.616	80
6.624	6.688	85
6.912	7.104	92
7.04	7.776	77
7.712	8.864	44
7.712	8.864	54
7.712	8.864	63
7.712	9.088	48
8.864	9.472	54
8.864	10.048	63
8.864	13.024	44
9.344	9.536	51
9.344	9.792	60
9.472	11.072	54
9.536	9.952	51
9.664	10.112	80
9.792	10.656	60
9.824	10.112	78
9.952	10.112	75
9.952	11.264	51
10.08	11.072	72
10.208	10.944	68
10.368	10.72	66
10.496	11.264	63
10.656	11.328	60
10.784	11.2	56
10.944	11.168	55
11.072	11.296	54
11.264	11.328	41
11.264	12.384	49
11.264	12.384	61
11.264	14.336	37
12.384	12.992	49
12.384	13.76	61
12.992	14.144	49
13.024	13.376	56
13.024	14.048	53
13.024	14.304	44
13.216	13.952	77
13.344	13.568	73
13.472	14.688	68
13.632	14.784	65
13.76	14.624	61
13.92	14.848	56
14.048	14.912	53
14.144	14.88	49
14.304	14.88	44
14.496	14.848	41
14.656	14.816	37
14.848	15.744	56
14.848	15.776	41
14.848	15.776	50
15.648	15.936	59
15.936	16.576	56
15.936	16.896	58
15.936	17.216	41
15.936	17.376	50
16.512	17.6	54
16.512	17.632	51
16.544	16.576	42
16.896	17.6	58
17.056	17.6	63
17.184	17.376	66
17.344	17.408	42
17.344	17.664	70
17.44	17.632	66
17.6	18.24	58
17.6	18.272	54
17.6	18.272	63
17.6	18.272	75
18.24	19.104	70
18.24	19.168	68
18.24	19.2	53
18.24	19.2	58
18.24	19.296	62
19.04	19.328	71
19.296	19.808	70
19.296	19.872	58
19.296	19.936	68
19.296	20.128	62
19.296	20.192	53
19.872	20.0	63
19.872	20.16	66
19.872	20.96	58
19.872	21.408	51
20.0	20.416	63
20.16	21.536	66
20.288	20.544	70
20.416	20.672	63
20.448	20.704	75
20.544	20.8	78
20.672	20.96	63
20.672	21.568	82
20.8	21.408	78
20.96	21.376	58
20.96	21.44	87
20.96	21.536	54
20.96	21.568	63
20.96	21.6	75
21.376	21.568	85
21.376	21.6	58
21.536	21.856	44
21.536	22.048	84
21.536	22.56	32
21.664	22.4	92
21.792	22.144	90
21.92	22.368	87
21.952	21.984	99
22.048	22.4	84
22.208	22.624	80
22.304	22.592	78
22.464	22.624	75
22.592	22.752	66
22.592	22.88	60
22.592	22.88	72
22.592	23.04	56
22.72	23.072	68
22.848	23.168	66
22.976	23.168	63
23.104	23.296	60
23.136	23.584	32
23.232	23.52	56
23.392	23.712	55
23.52	23.808	56
23.648	23.968	58
23.808	24.0	56
23.936	24.128	55
24.064	24.736	56
24.224	24.768	44
24.224	24.8	65
24.224	24.864	48
24.672	24.864	54
24.672	24.864	63
24.832	25.248	61
24.832	25.76	49
24.832	27.2	37
24.96	27.168	44
24.96	27.2	53
25.088	25.888	56
25.248	25.888	61
25.344	27.2	65
25.472	26.048	68
25.632	25.888	73
25.728	27.04	77
25.888	26.08	80
25.888	26.176	56
25.888	26.496	61
26.016	26.496	85
26.176	26.464	56
26.176	27.2	89
26.304	27.168	92
26.464	27.232	56
26.496	27.2	85
26.496	27.232	61
27.776	28.32	61
27.808	27.904	73
28.256	28.416	65
28.416	28.704	51
28.416	28.992	65
28.416	29.568	39
28.704	28.96	51
28.96	29.28	51
28.96	29.536	55
28.96	29.536	61
29.248	29.792	63
29.28	29.536	51
29.408	29.568	65
29.536	29.824	51
29.536	29.92	55
29.536	29.92	61
29.568	29.664	67
29.696	29.888	68
29.824	30.08	51
29.856	30.048	70
29.984	30.208	72
30.144	30.4	51
30.144	30.656	73
30.144	31.296	39
30.4	31.008	51
30.688	31.264	55
30.688	31.264	61
30.848	31.136	75
30.88	31.264	77
31.008	31.136	74
31.008	31.584	51
31.136	31.584	75
31.264	31.488	77
31.264	31.84	61
31.264	31.872	55
31.424	31.712	79
31.584	31.936	51
31.584	31.968	80
31.616	31.872	63
31.712	31.968	79
31.712	31.968	82
31.904	32.832	32
31.904	32.96	84
31.904	33.12	44
32.192	32.8	51
32.512	32.864	60
32.512	33.024	56
32.8	33.088	82
32.8	33.408	51
32.928	33.312	80
33.088	33.408	79
33.088	33.44	56
33.088	33.696	60
33.248	33.568	82
33.248	33.632	44
33.376	34.4	80
33.408	33.952	51
33.536	33.728	77
33.696	34.528	75
33.696	34.56	32
33.696	34.56	44
33.952	34.56	51
34.24	34.624	56
34.56	35.072	51
34.88	35.2	56
34.88	35.328	75
34.88	35.36	72
34.88	35.392	60
35.136	35.456	51
35.328	35.456	73
35.328	35.456	77
35.456	35.712	77
35.456	36.352	51
35.456	36.352	73
35.456	37.248	39
35.744	36.576	67
36.032	36.608	55
36.032	36.608	61
36.352	36.64	51
36.352	36.64	77
36.352	37.216	73
36.608	37.216	55
36.608	37.792	61
36.64	36.896	51
36.64	37.504	67
36.896	37.216	51
36.896	37.216	77
37.216	37.376	55
37.216	37.824	77
37.216	38.08	51
37.216	38.08	73
37.248	37.856	39
37.504	37.856	67
37.792	38.112	55
37.792	38.176	61
38.08	38.432	65
38.08	38.432	73
38.08	38.464	51
38.4	38.72	55
38.4	38.72	63
38.4	38.72	72
38.688	39.04	61
38.688	39.04	70
38.688	39.264	51
38.976	39.552	60
38.976	40.16	32
38.976	40.704	44
39.104	39.936	72
39.264	39.84	51
39.552	39.776	56
39.552	41.856	60
39.84	40.416	51
39.872	40.16	70
40.0	40.16	68
